Source IP,Source Port,Destination IP,Destination Port,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label,Predicted_Label
192.168.12.140,53916,192.168.12.146,80,04/08/2024 11:53:48 AM,119700,2,5,328.0,634.0,328.0,0.0,164.0,231.9310242291876,634.0,0.0,126.8,283.53341954697333,8036.758563074352,58.47953216374269,19950.0,47930.82442854494,117785.0,35.0,960.0,960.0,0.0,960.0,960.0,119700.0,29925.0,58579.204023270926,117785.0,35.0,0,0,0,0,64,176,16.70843776106934,41.77109440267335,0.0,634.0,120.25,237.2038002586444,56265.64285714286,0,1,0,0,0,0,0,0,2.0,137.42857142857142,164.0,126.8,0,0,0,0,0,0,2,328,5,634,-1,507,1,0,0,0,0,0,0,0,0,0,No Label,BENIGN
192.168.12.140,53916,192.168.12.146,80,04/08/2024 11:53:48 AM,487,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4106.776180698152,487.0,0.0,487.0,487.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,2053.388090349076,2053.388090349076,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label,BENIGN
192.168.12.140,53930,192.168.12.146,80,04/08/2024 11:53:48 AM,121990,3,6,341.0,17647.0,341.0,0.0,113.66666666666666,196.8764417936624,7240.0,0.0,2941.1666666666665,3548.5862208303,147454.70940241002,73.77653906057874,15248.75,42315.43398183963,119970.0,12.0,120741.0,60370.5,84630.07510631194,120213.0,528.0,121990.0,24398.0,53431.01252549871,119970.0,12.0,0,0,0,0,96,208,24.592179686859577,49.184359373719154,0.0,7240.0,1798.8,3029.9350121376824,9180506.177777776,0,1,0,0,0,0,0,0,2.0,1998.6666666666667,113.66666666666669,2941.1666666666665,0,0,0,0,0,0,3,341,6,17647,-1,507,1,0,0,0,0,0,0,0,0,0,No Label,DoS Attack
192.168.12.140,53942,192.168.12.146,80,04/08/2024 11:53:48 AM,122915,2,5,309.0,634.0,309.0,0.0,154.5,218.4959953866432,634.0,0.0,126.8,283.53341954697333,7671.968433470284,56.949924744742304,20485.83333333333,49311.11882493304,121139.0,34.0,907.0,907.0,0.0,907.0,907.0,122915.0,30728.75,60277.84070659798,121139.0,76.0,0,0,0,0,64,176,16.271407069926372,40.67851767481593,0.0,634.0,117.875,234.9105832925736,55182.98214285714,0,1,0,0,0,0,0,0,2.0,134.71428571428572,154.5,126.8,0,0,0,0,0,0,2,309,5,634,-1,507,1,0,0,0,0,0,0,0,0,0,No Label,BENIGN
192.168.12.140,53942,192.168.12.146,80,04/08/2024 11:53:48 AM,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,1000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label,Bot
192.168.12.140,53954,192.168.12.146,80,04/08/2024 11:53:48 AM,124593,4,6,349.0,17647.0,349.0,0.0,87.25,174.5,7240.0,0.0,2941.1666666666665,3548.5862208303,144438.29107574263,80.26133089338887,13843.66666666667,41261.81807070552,123875.0,0.0,124301.0,41433.66666666667,71598.13793900881,124108.0,0.0,124593.0,24918.6,55318.51171443426,123875.0,34.0,0,0,0,0,128,208,32.10453235735555,48.15679853603333,0.0,7240.0,1636.0,2924.81510526734,8554543.4,0,1,0,0,0,0,0,0,1.0,1799.6,87.25,2941.1666666666665,0,0,0,0,0,0,4,349,6,17647,-1,507,1,0,0,0,0,0,0,0,0,0,No Label,DoS Attack
192.168.12.140,53968,192.168.12.146,80,04/08/2024 11:53:48 AM,125826,2,5,332.0,634.0,332.0,0.0,166.0,234.75945135393377,634.0,0.0,126.8,283.53341954697333,7677.26860903152,55.63238122486609,20971.0,50241.732410417535,123519.0,34.0,531.0,531.0,0.0,531.0,531.0,125826.0,31456.5,61383.35423929411,123519.0,34.0,0,0,0,0,64,176,15.894966064247454,39.73741516061863,0.0,634.0,120.75,237.70795407089648,56505.07142857143,0,1,0,0,0,0,0,0,2.0,138.0,166.0,126.8,0,0,0,0,0,0,2,332,5,634,-1,507,1,0,0,0,0,0,0,0,0,0,No Label,BENIGN
192.168.12.140,53968,192.168.12.146,80,04/08/2024 11:53:48 AM,1007,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1986.0973187686195,1007.0,0.0,1007.0,1007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,993.0486593843098,993.0486593843098,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label,BENIGN
192.168.12.140,53978,192.168.12.146,80,04/08/2024 11:53:48 AM,126155,2,5,319.0,634.0,319.0,0.0,159.5,225.56706319850863,634.0,0.0,126.8,283.53341954697333,7554.199199397567,55.48729737228014,21025.83333333333,50857.740183443726,124837.0,42.0,828.0,828.0,0.0,828.0,828.0,126155.0,31538.75,62200.949973319,124837.0,72.0,0,0,0,0,64,176,15.853513534937182,39.63378383734295,0.0,634.0,119.125,236.0964920777701,55741.55357142857,0,1,0,0,0,0,0,0,2.0,136.14285714285714,159.5,126.8,0,0,0,0,0,0,2,319,5,634,-1,507,1,0,0,0,0,0,0,0,0,0,No Label,BENIGN
192.168.12.140,53978,192.168.12.146,80,04/08/2024 11:53:48 AM,588,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3401.360544217687,588.0,0.0,588.0,588.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,1700.6802721088436,1700.6802721088436,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label,BENIGN
192.168.12.140,53992,192.168.12.146,80,04/08/2024 11:53:48 AM,128144,2,5,381.0,634.0,381.0,0.0,190.5,269.4076836320746,634.0,0.0,126.8,283.53341954697333,7920.776626295417,54.62604569858908,21357.333333333336,51173.4806151259,125810.0,56.0,1283.0,1283.0,0.0,1283.0,1283.0,128144.0,32036.0,62523.21281465523,125810.0,97.0,0,0,0,0,64,176,15.60744162816831,39.01860407042077,0.0,634.0,126.875,244.46410049038167,59762.69642857143,0,1,0,0,0,0,0,0,2.0,145.0,190.5,126.8,0,0,0,0,0,0,2,381,5,634,-1,507,1,0,0,0,0,0,0,0,0,0,No Label,BENIGN
192.168.12.140,53992,192.168.12.146,80,04/08/2024 11:53:48 AM,561,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3565.0623885918003,561.0,0.0,561.0,561.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,1782.5311942959,1782.5311942959,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label,BENIGN
192.168.12.140,54006,192.168.12.146,80,04/08/2024 11:53:48 AM,129573,3,6,330.0,17647.0,330.0,0.0,110.0,190.5255888325765,7240.0,0.0,2941.1666666666665,3548.5862208303,138740.32398725045,69.4589150517469,16196.624999999998,44916.412005086895,127356.0,47.0,128570.0,64285.0,89716.29418338678,127724.0,846.0,129573.0,25914.6,56711.52439143212,127356.0,62.0,0,0,0,0,96,208,23.15297168391563,46.30594336783126,0.0,7240.0,1797.7,3030.5250021883817,9184081.78888889,0,1,0,0,0,0,0,0,2.0,1997.4444444444443,110.0,2941.1666666666665,0,0,0,0,0,0,3,330,6,17647,-1,507,1,0,0,0,0,0,0,0,0,0,No Label,DoS Attack
192.168.12.140,54010,192.168.12.146,80,04/08/2024 11:53:48 AM,130767,2,5,372.0,634.0,372.0,0.0,186.0,263.0437226013957,634.0,0.0,126.8,283.53341954697333,7693.072411235251,53.53032492907232,21794.5,52589.73614974694,129141.0,85.0,846.0,846.0,0.0,846.0,846.0,130767.0,32691.75,64302.691459352354,129141.0,85.0,0,0,0,0,64,176,15.29437855116352,38.2359463779088,0.0,634.0,125.75,243.1447246864656,59119.35714285714,0,1,0,0,0,0,0,0,2.0,143.71428571428572,186.0,126.8,0,0,0,0,0,0,2,372,5,634,-1,507,1,0,0,0,0,0,0,0,0,0,No Label,BENIGN
192.168.12.140,54010,192.168.12.146,80,04/08/2024 11:53:48 AM,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106632.08726918798,60169.567843979676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label,BENIGN
192.168.12.140,54012,192.168.12.146,80,04/08/2024 11:53:48 AM,133081,4,6,388.0,17647.0,388.0,0.0,97.0,194.0,7240.0,0.0,2941.1666666666665,3548.5862208303,135518.96965006273,75.14220662603978,14786.777777777776,43711.45856574045,131349.0,0.0,132557.0,44185.66666666667,76089.70962182293,132046.0,0.0,133081.0,26616.2,58548.72130713019,131349.0,60.0,0,0,0,0,128,208,30.05688265041591,45.085323975623865,0.0,7240.0,1639.5454545454545,2923.122144681483,8544643.072727272,0,1,0,0,0,0,0,0,1.0,1803.5,97.0,2941.1666666666665,0,0,0,0,0,0,4,388,6,17647,-1,507,1,0,0,0,0,0,0,0,0,0,No Label,DoS Attack
192.168.12.140,54028,192.168.12.146,80,04/08/2024 11:53:48 AM,133568,2,5,320.0,634.0,320.0,0.0,160.0,226.2741699796952,634.0,0.0,126.8,283.53341954697333,7142.429324389075,52.40776233828462,22261.33333333333,53599.61116525629,131667.0,39.0,1249.0,1249.0,0.0,1249.0,1249.0,133568.0,33392.0,65521.8756294415,131667.0,39.0,0,0,0,0,64,176,14.973646382367034,37.43411595591759,0.0,634.0,119.25,236.2176659657057,55798.7857142857,0,1,0,0,0,0,0,0,2.0,136.28571428571428,160.0,126.8,0,0,0,0,0,0,2,320,5,634,-1,507,1,0,0,0,0,0,0,0,0,0,No Label,BENIGN
192.168.12.140,54028,192.168.12.146,80,04/08/2024 11:53:48 AM,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106632.08726918798,60169.567843979676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label,BENIGN
192.168.12.140,54044,192.168.12.146,80,04/08/2024 11:53:48 AM,135947,4,6,352.0,17647.0,352.0,0.0,88.0,176.0,7240.0,0.0,2941.1666666666665,3548.5862208303,132397.18419678256,73.55807778031144,15105.222222222224,44585.285178458194,133995.0,0.0,134715.0,44905.0,77776.87549008381,134714.0,0.0,135947.0,27189.4,59707.93877952915,133995.0,55.0,0,0,0,0,128,208,29.423231112124576,44.13484666818686,0.0,7240.0,1636.2727272727273,2924.683233818975,8553772.018181818,0,1,0,0,0,0,0,0,1.0,1799.9,88.0,2941.1666666666665,0,0,0,0,0,0,4,352,6,17647,-1,507,1,0,0,0,0,0,0,0,0,0,No Label,DoS Attack
192.168.12.140,54048,192.168.12.146,80,04/08/2024 11:53:48 AM,136847,2,5,321.0,634.0,321.0,0.0,160.5,226.98127676088177,634.0,0.0,126.8,283.53341954697333,6978.596534816255,51.15201648556417,22807.833333333336,54500.940320022615,134050.0,54.0,1654.0,1654.0,0.0,1654.0,1654.0,136847.0,34211.75,66569.19329226796,134050.0,81.0,0,0,0,0,64,176,14.614861853018336,36.53715463254584,0.0,634.0,119.375,236.33930662744797,55856.26785714286,0,1,0,0,0,0,0,0,2.0,136.42857142857142,160.5,126.8,0,0,0,0,0,0,2,321,5,634,-1,507,1,0,0,0,0,0,0,0,0,0,No Label,BENIGN
192.168.12.140,54048,192.168.12.146,80,04/08/2024 11:53:48 AM,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106632.08726918798,60169.567843979676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label,BENIGN
192.168.12.140,54052,192.168.12.146,80,04/08/2024 11:53:48 AM,137760,2,5,328.0,634.0,328.0,0.0,164.0,231.9310242291876,634.0,0.0,126.8,283.53341954697333,6983.159117305459,50.8130081300813,22960.0,55071.93256823297,135362.0,0.0,0.0,0.0,0.0,0.0,0.0,137760.0,34440.0,67288.90226478658,135362.0,50.0,0,0,0,0,64,176,14.518002322880372,36.29500580720093,0.0,634.0,120.25,237.2038002586444,56265.64285714286,0,1,0,0,0,0,0,0,2.0,137.42857142857142,164.0,126.8,0,0,0,0,0,0,2,328,5,634,-1,507,1,0,0,0,0,0,0,0,0,0,No Label,BENIGN
192.168.12.140,54052,192.168.12.146,80,04/08/2024 11:53:48 AM,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106632.08726918798,60169.567843979676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label,BENIGN
192.168.12.140,54056,192.168.12.146,80,04/08/2024 11:53:48 AM,136796,3,6,365.0,17647.0,365.0,0.0,121.66666666666666,210.73284825421345,7240.0,0.0,2941.1666666666665,3548.5862208303,131670.51668177432,65.79139740928098,17099.5,47672.89559667452,135082.0,51.0,135935.0,67967.5,95247.99053260914,135318.0,617.0,136796.0,27359.2,60221.499613510125,135082.0,51.0,0,0,0,0,96,208,21.930465803093657,43.860931606187314,0.0,7240.0,1801.1999999999998,3028.6612297258416,9172788.844444446,0,1,0,0,0,0,0,0,2.0,2001.3333333333333,121.66666666666669,2941.1666666666665,0,0,0,0,0,0,3,365,6,17647,-1,507,1,0,0,0,0,0,0,0,0,0,No Label,DoS Attack
192.168.12.140,54060,192.168.12.146,80,04/08/2024 11:53:48 AM,138147,4,6,359.0,17647.0,359.0,0.0,89.75,179.5,7240.0,0.0,2941.1666666666665,3548.5862208303,130339.42105148864,72.38666058618718,15349.666666666666,45814.31332836933,137521.0,1.0,137954.0,45984.66666666667,79479.82808444752,137760.0,1.0,138147.0,27629.4,61431.425348106655,137521.0,11.0,0,0,0,0,128,208,28.954664234474876,43.43199635171231,0.0,7240.0,1636.909090909091,2924.3765986803223,8551978.49090909,0,1,0,0,0,0,0,0,1.0,1800.6,89.75,2941.1666666666665,0,0,0,0,0,0,4,359,6,17647,-1,507,1,0,0,0,0,0,0,0,0,0,No Label,DoS Attack
192.168.12.140,54064,192.168.12.146,80,04/08/2024 11:53:48 AM,140356,2,5,298.0,634.0,298.0,0.0,149.0,210.7178207935912,634.0,0.0,126.8,283.53341954697333,6640.257630596483,49.87317962894354,23392.666666666664,56931.50885640277,139603.0,25.0,512.0,512.0,0.0,512.0,512.0,140356.0,35089.0,69676.67590138516,139603.0,30.0,0,0,0,0,64,176,14.24947989398387,35.62369973495967,0.0,634.0,116.50000000000004,233.6609264969832,54597.42857142857,0,1,0,0,0,0,0,0,2.0,133.14285714285714,149.0,126.8,0,0,0,0,0,0,2,298,5,634,-1,507,1,0,0,0,0,0,0,0,0,0,No Label,BENIGN
192.168.12.140,54064,192.168.12.146,80,04/08/2024 11:53:48 AM,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106632.08726918798,60169.567843979676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label,BENIGN
192.168.12.140,54072,192.168.12.146,80,04/08/2024 11:53:48 AM,142141,2,5,316.0,634.0,316.0,0.0,158.0,223.44574285494903,634.0,0.0,126.8,283.53341954697333,6683.504407595276,49.24687458228098,23690.166666666668,57642.00397077349,141351.0,34.0,429.0,429.0,0.0,429.0,429.0,142141.0,35535.25,70544.55635211457,141351.0,34.0,0,0,0,0,64,176,14.070535594937422,35.17633898734356,0.0,634.0,118.75,235.73577824093047,55571.35714285715,0,1,0,0,0,0,0,0,2.0,135.71428571428572,158.0,126.8,0,0,0,0,0,0,2,316,5,634,-1,507,1,0,0,0,0,0,0,0,0,0,No Label,BENIGN
192.168.12.140,54072,192.168.12.146,80,04/08/2024 11:53:48 AM,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106632.08726918798,60169.567843979676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label,BENIGN
192.168.12.140,54094,192.168.12.146,80,04/08/2024 11:53:48 AM,143675,2,5,310.0,634.0,310.0,0.0,155.0,219.2031021678297,634.0,0.0,126.8,283.53341954697333,6570.384548460066,48.721071863581,23945.83333333333,58087.18313506575,142514.0,49.0,871.0,871.0,0.0,871.0,871.0,143675.0,35918.75,71064.9413300961,142514.0,58.0,0,0,0,0,64,176,13.920306246737429,34.80076561684357,0.0,634.0,118.0,235.02705011490545,55237.71428571428,0,1,0,0,0,0,0,0,2.0,134.85714285714286,155.0,126.8,0,0,0,0,0,0,2,310,5,634,-1,507,1,0,0,0,0,0,0,0,0,0,No Label,BENIGN
192.168.12.140,54094,192.168.12.146,80,04/08/2024 11:53:48 AM,425,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4705.882352941177,425.0,0.0,425.0,425.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,2352.9411764705883,2352.9411764705883,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label,BENIGN
192.168.12.140,54078,192.168.12.146,80,04/08/2024 11:53:48 AM,145714,2,5,349.0,634.0,349.0,0.0,174.5,246.7802666341051,634.0,0.0,126.8,283.53341954697333,6746.091659003252,48.03930988099977,24285.666666666664,58837.23291136885,144385.0,44.0,873.0,873.0,0.0,873.0,873.0,145714.0,36428.5,71972.9362306879,144385.0,44.0,0,0,0,0,64,176,13.725517108857074,34.31379277214269,0.0,634.0,122.875,239.9317983451607,57567.26785714286,0,1,0,0,0,0,0,0,2.0,140.42857142857142,174.5,126.8,0,0,0,0,0,0,2,349,5,634,-1,507,1,0,0,0,0,0,0,0,0,0,No Label,BENIGN
192.168.12.140,54078,192.168.12.146,80,04/08/2024 11:53:48 AM,530,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3773.5849056603774,530.0,0.0,530.0,530.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,1886.7924528301887,1886.7924528301887,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label,BENIGN
192.168.12.140,54110,192.168.12.146,80,04/08/2024 11:53:48 AM,145874,2,5,326.0,634.0,326.0,0.0,163.0,230.5168106668145,634.0,0.0,126.8,283.53341954697333,6581.0219778713135,47.986618588644994,24312.333333333336,59025.43064702423,144797.0,41.0,380.0,380.0,0.0,380.0,380.0,145874.0,36468.5,72220.18374157371,144797.0,41.0,0,0,0,0,64,176,13.71046245389857,34.27615613474642,0.0,634.0,120.0,236.9544862867732,56147.42857142857,0,1,0,0,0,0,0,0,2.0,137.14285714285714,163.0,126.8,0,0,0,0,0,0,2,326,5,634,-1,507,1,0,0,0,0,0,0,0,0,0,No Label,BENIGN
192.168.12.140,54110,192.168.12.146,80,04/08/2024 11:53:48 AM,717,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2789.400278940028,717.0,0.0,717.0,717.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,1394.700139470014,1394.700139470014,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label,BENIGN
192.168.12.140,54124,192.168.12.146,80,04/08/2024 11:53:48 AM,148129,4,6,370.0,17647.0,370.0,0.0,92.5,185.0,7240.0,0.0,2941.1666666666665,3548.5862208303,121630.47073834292,67.50872550277123,16458.777777777777,49054.752829817066,147271.0,0.0,147766.0,49255.33333333333,85311.87385313568,147765.0,0.0,148129.0,29625.8,65765.82472074687,147271.0,68.0,0,0,0,0,128,208,27.00349020110849,40.505235301662736,0.0,7240.0,1637.909090909091,2923.897756575816,8549178.09090909,0,1,0,0,0,0,0,0,1.0,1801.7,92.5,2941.1666666666665,0,0,0,0,0,0,4,370,6,17647,-1,507,1,0,0,0,0,0,0,0,0,0,No Label,DoS Attack
192.168.12.140,54132,192.168.12.146,80,04/08/2024 11:53:48 AM,148531,2,5,357.0,634.0,357.0,0.0,178.5,252.43712088359743,634.0,0.0,126.8,283.53341954697333,6672.007863678289,47.12820892608277,24755.166666666668,59980.367262685766,147188.0,34.0,863.0,863.0,0.0,863.0,863.0,148531.0,37132.75,73371.66319215705,147188.0,60.0,0,0,0,0,64,176,13.465202550309364,33.663006375773406,0.0,634.0,123.875,241.02307980772295,58092.125,0,1,0,0,0,0,0,0,2.0,141.57142857142858,178.5,126.8,0,0,0,0,0,0,2,357,5,634,-1,507,1,0,0,0,0,0,0,0,0,0,No Label,BENIGN
192.168.12.140,54132,192.168.12.146,80,04/08/2024 11:53:48 AM,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106632.08726918798,60169.567843979676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label,BENIGN
192.168.12.140,54134,192.168.12.146,80,04/08/2024 11:53:48 AM,150356,2,5,387.0,634.0,387.0,0.0,193.5,273.6503243191939,634.0,0.0,126.8,283.53341954697333,6790.550426986619,46.55617334858603,25059.33333333333,60746.48089121432,149056.0,66.0,863.0,863.0,0.0,863.0,863.0,150356.0,37589.0,74313.07116068703,149056.0,66.0,0,0,0,0,64,176,13.301763813881722,33.2544095347043,0.0,634.0,127.625,245.36266889181468,60202.83928571428,0,1,0,0,0,0,0,0,2.0,145.85714285714286,193.5,126.8,0,0,0,0,0,0,2,387,5,634,-1,507,1,0,0,0,0,0,0,0,0,0,No Label,BENIGN
192.168.12.140,54134,192.168.12.146,80,04/08/2024 11:53:48 AM,952,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2100.840336134453,952.0,0.0,952.0,952.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,1050.4201680672268,1050.4201680672268,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label,BENIGN
192.168.12.140,54138,192.168.12.146,80,04/08/2024 11:53:48 AM,150572,2,5,363.0,634.0,363.0,0.0,181.5,256.6797615707168,634.0,0.0,126.8,283.53341954697333,6621.416996519937,46.48938713705071,25095.333333333336,60727.31739066584,149050.0,1.0,1.0,1.0,0.0,1.0,1.0,150572.0,37643.0,74274.06023190959,149050.0,34.0,0,0,0,0,64,176,13.282682039157343,33.20670509789336,0.0,634.0,124.625,241.8600170700872,58496.267857142855,0,1,0,0,0,0,0,0,2.0,142.42857142857142,181.5,126.8,0,0,0,0,0,0,2,363,5,634,-1,507,1,0,0,0,0,0,0,0,0,0,No Label,BENIGN
